Frame,Object Type,Object ID,X,Y,Speed (m/s),Distance (m),Team,Has Ball
548,Player,22,1617,624,N/A,N/A,1,False
548,Player,15,550,510,7.025280469574442,51.78097011846125,1,False
548,Player,19,950,615,1.5032117437714876,20.95007020607825,1,False
548,Player,132,243,498,7.897592426082163,37.69151299188236,1,False
548,Player,142,593,399,13.68583281999823,23.202954988267393,1,False
548,Player,227,1347,497,N/A,N/A,1,False
548,Player,213,1645,467,N/A,N/A,2,True
548,Player,120,686,402,14.579665038351482,11.36845460865436,2,False
548,Player,7,907,518,N/A,N/A,2,False
549,Player,1,1006,562,4.852195794771207,45.06157235822279,2,False
549,Player,6,1195,692,8.135348112345493,47.947741199728654,1,False
549,Player,11,388,723,9.768103484972368,44.60017260892115,1,False
549,Player,14,426,710,10.071810166595979,47.677679997713916,2,False
549,Player,34,1322,721,6.674808927513289,40.16375419581753,2,False
549,Player,3,260,638,6.610536098363308,53.8212413856465,2,False
549,Player,13,1765,642,N/A,N/A,2,False
549,Player,156,1123,519,13.502012814285422,7.250955660572654,2,False
549,Player,8,589,484,9.676668753681364,42.40378061118006,2,False
549,Player,22,1617,622,N/A,N/A,1,False
549,Player,15,549,510,7.025280469574442,51.78097011846125,1,False
549,Player,19,954,616,1.5032117437714876,20.95007020607825,1,False
549,Player,132,242,499,7.897592426082163,37.69151299188236,1,False
549,Player,142,590,398,13.68583281999823,23.202954988267393,1,False
549,Player,227,1351,496,N/A,N/A,1,False
549,Player,213,1644,467,N/A,N/A,2,True
549,Player,120,683,403,14.579665038351482,11.36845460865436,2,False
549,Player,7,906,518,N/A,N/A,2,False
549,Player,12,239,621,5.652138507023919,49.022267162116925,1,False
549,Player,134,1245,472,N/A,N/A,2,False
550,Player,1,1008,562,8.66120137675028,45.56279928974769,2,False
550,Player,6,1193,692,1.5108672061459598,48.03517564452877,1,False
550,Player,11,385,722,0.698192023495782,44.640577239910485,1,False
550,Player,14,423,710,4.0898819477275925,47.91436298080001,2,False
550,Player,34,1320,720,8.074955371588413,40.63105485389556,2,False
550,Player,3,259,638,3.301701047027082,54.0123120480902,2,False
550,Player,13,1765,643,N/A,N/A,2,False
550,Player,156,1125,520,8.403617172857556,7.737276098816725,2,False
550,Player,8,587,484,4.334633578676935,42.654627461797936,2,False
550,Player,22,1617,619,N/A,N/A,1,False
550,Player,15,549,510,7.420267735835652,52.210383760581365,1,False
550,Player,19,957,615,11.328076975682832,21.605630216245082,1,False
550,Player,132,240,498,1.698423957216276,37.78980141533238,1,False
550,Player,142,587,399,4.269356010585846,23.450024201842965,1,False
550,Player,227,1353,494,N/A,N/A,1,False
550,Player,213,1644,467,N/A,N/A,2,True
550,Player,120,680,403,1.6434003398573516,11.463558794988698,2,False
550,Player,7,906,517,2.147056627910265,42.467424431761465,2,False
550,Player,12,239,622,3.84277002521463,49.24464968672425,1,False
550,Player,134,1244,472,N/A,N/A,2,False
550,Player,5,814,606,6.896551728174283,52.97193309017916,1,False
551,Player,1,1010,561,8.66120137675028,45.56279928974769,2,False
551,Player,6,1191,692,1.5108672061459598,48.03517564452877,1,False
551,Player,11,383,721,0.698192023495782,44.640577239910485,1,False
551,Player,14,421,711,4.0898819477275925,47.91436298080001,2,False
551,Player,34,1318,719,8.074955371588413,40.63105485389556,2,False
551,Player,3,258,638,3.301701047027082,54.0123120480902,2,False
551,Player,13,1765,644,N/A,N/A,2,False
551,Player,156,1126,519,8.403617172857556,7.737276098816725,2,False
551,Player,8,586,484,4.334633578676935,42.654627461797936,2,False
551,Player,22,1617,616,N/A,N/A,1,False
551,Player,15,547,511,7.420267735835652,52.210383760581365,1,False
551,Player,19,959,615,11.328076975682832,21.605630216245082,1,False
551,Player,132,237,498,1.698423957216276,37.78980141533238,1,False
551,Player,142,585,399,4.269356010585846,23.450024201842965,1,False
551,Player,227,1356,493,N/A,N/A,1,False
551,Player,213,1642,467,N/A,N/A,2,True
551,Player,120,677,402,1.6434003398573516,11.463558794988698,2,False
551,Player,7,904,517,2.147056627910265,42.467424431761465,2,False
551,Player,12,238,622,3.84277002521463,49.24464968672425,1,False
551,Player,134,1243,473,N/A,N/A,2,False
551,Player,5,815,606,6.896551728174283,52.97193309017916,1,False
552,Player,1,1010,560,8.66120137675028,45.56279928974769,2,False
552,Player,6,1188,691,1.5108672061459598,48.03517564452877,1,False
552,Player,11,382,721,0.698192023495782,44.640577239910485,1,False
552,Player,14,418,712,4.0898819477275925,47.91436298080001,2,False
552,Player,34,1315,717,8.074955371588413,40.63105485389556,2,False
552,Player,3,257,638,3.301701047027082,54.0123120480902,2,False
552,Player,13,1764,645,N/A,N/A,2,False
552,Player,156,1126,519,8.403617172857556,7.737276098816725,2,False
552,Player,8,585,484,4.334633578676935,42.654627461797936,2,False
552,Player,22,1616,616,N/A,N/A,1,False
552,Player,15,546,510,7.420267735835652,52.210383760581365,1,False
552,Player,19,960,613,11.328076975682832,21.605630216245082,1,False
552,Player,132,235,497,1.698423957216276,37.78980141533238,1,False
552,Player,142,582,399,4.269356010585846,23.450024201842965,1,False
552,Player,227,1358,491,N/A,N/A,1,False
552,Player,213,1641,467,N/A,N/A,2,True
552,Player,7,902,516,2.147056627910265,42.467424431761465,2,False
552,Player,12,238,622,3.84277002521463,49.24464968672425,1,False
552,Player,134,1240,473,N/A,N/A,2,False
552,Player,5,817,606,6.896551728174283,52.97193309017916,1,False
553,Player,1,1010,559,8.66120137675028,45.56279928974769,2,False
553,Player,6,1185,690,1.5108672061459598,48.03517564452877,1,False
553,Player,11,379,721,0.698192023495782,44.640577239910485,1,False
553,Player,14,415,712,4.0898819477275925,47.91436298080001,2,False
553,Player,34,1312,715,8.074955371588413,40.63105485389556,2,False
553,Player,3,256,637,3.301701047027082,54.0123120480902,2,False
553,Player,13,1762,645,N/A,N/A,2,False
553,Player,156,1127,517,8.403617172857556,7.737276098816725,2,False
553,Player,8,584,484,4.334633578676935,42.654627461797936,2,False
553,Player,22,1616,617,N/A,N/A,1,False
553,Player,15,545,511,7.420267735835652,52.210383760581365,1,False
553,Player,19,962,612,11.328076975682832,21.605630216245082,1,False
553,Player,132,234,497,1.698423957216276,37.78980141533238,1,False
553,Player,142,580,399,4.269356010585846,23.450024201842965,1,False
553,Player,227,1363,490,N/A,N/A,1,False
553,Player,213,1639,467,N/A,N/A,2,True
553,Player,7,901,517,2.147056627910265,42.467424431761465,2,False
553,Player,12,236,622,3.84277002521463,49.24464968672425,1,False
553,Player,134,1238,471,N/A,N/A,2,False
553,Player,5,819,606,6.896551728174283,52.97193309017916,1,False
554,Player,1,1010,558,8.66120137675028,45.56279928974769,2,False
554,Player,6,1182,690,1.5108672061459598,48.03517564452877,1,False
554,Player,11,376,721,0.698192023495782,44.640577239910485,1,False
554,Player,14,412,712,4.0898819477275925,47.91436298080001,2,False
554,Player,34,1309,712,8.074955371588413,40.63105485389556,2,False
554,Player,3,254,636,3.301701047027082,54.0123120480902,2,False
554,Player,13,1760,645,N/A,N/A,2,False
554,Player,156,1126,519,8.403617172857556,7.737276098816725,2,False
554,Player,8,583,483,4.334633578676935,42.654627461797936,2,False
554,Player,22,1613,616,N/A,N/A,1,False
554,Player,15,543,512,7.420267735835652,52.210383760581365,1,False
554,Player,19,963,611,11.328076975682832,21.605630216245082,1,False
554,Player,132,232,497,1.698423957216276,37.78980141533238,1,False
554,Player,142,577,400,4.269356010585846,23.450024201842965,1,False
554,Player,227,1367,490,N/A,N/A,1,False
554,Player,213,1637,468,N/A,N/A,2,True
554,Player,7,898,517,2.147056627910265,42.467424431761465,2,False
554,Player,12,234,622,3.84277002521463,49.24464968672425,1,False
554,Player,134,1235,469,N/A,N/A,2,False
554,Player,5,818,606,6.896551728174283,52.97193309017916,1,False
554,Player,120,667,402,1.6434003398573516,11.463558794988698,2,False
555,Player,1,1011,558,4.968314593932322,45.85031749541507,2,False
555,Player,6,1178,690,11.919644607102432,48.724969892624976,1,False
555,Player,11,373,721,9.734790743814626,45.20393318573309,1,False
555,Player,14,408,713,11.602095578141265,48.58578054897948,2,False
555,Player,34,1306,712,12.279356857510075,41.341665783149615,2,False
555,Player,3,254,636,6.440040675510721,54.38499958718226,2,False
555,Player,13,1757,646,N/A,N/A,2,False
555,Player,156,1128,522,8.844415679400978,8.24910570989317,2,False
555,Player,8,582,484,9.771424967762401,43.22010344372863,2,False
555,Player,22,1612,617,N/A,N/A,1,False
555,Player,15,541,513,10.420826312240646,52.81344083883603,1,False
555,Player,19,966,609,2.0240448278518763,21.7227624400791,1,False
555,Player,132,230,497,N/A,N/A,1,False
555,Player,142,573,400,17.7984449630691,24.480026803872427,1,False
555,Player,227,1371,490,N/A,N/A,1,False
555,Player,7,896,517,10.469230355937215,43.07328266995228,2,False
555,Player,12,232,623,10.044060149299279,49.82590316758648,1,False
555,Player,134,1232,467,N/A,N/A,2,False
555,Player,5,818,606,6.514276999086241,53.34891671281146,1,False
555,Player,120,663,402,16.968237648324912,12.445516992229724,2,False
556,Player,1,1011,558,4.968314593932322,45.85031749541507,2,False
556,Player,6,1174,690,11.919644607102432,48.724969892624976,1,False
556,Player,11,369,722,9.734790743814626,45.20393318573309,1,False
556,Player,14,405,712,11.602095578141265,48.58578054897948,2,False
556,Player,34,1302,710,12.279356857510075,41.341665783149615,2,False
556,Player,3,253,632,6.440040675510721,54.38499958718226,2,False
556,Player,13,1753,646,N/A,N/A,2,False
556,Player,156,1129,524,8.844415679400978,8.24910570989317,2,False
556,Player,8,580,484,9.771424967762401,43.22010344372863,2,False
556,Player,22,1612,616,N/A,N/A,1,False
556,Player,15,540,513,10.420826312240646,52.81344083883603,1,False
556,Player,19,971,609,2.0240448278518763,21.7227624400791,1,False
556,Player,132,228,497,N/A,N/A,1,False
556,Player,142,569,401,17.7984449630691,24.480026803872427,1,False
556,Player,227,1375,490,N/A,N/A,1,False
556,Player,7,894,516,10.469230355937215,43.07328266995228,2,False
556,Player,12,229,625,10.044060149299279,49.82590316758648,1,False
556,Player,134,1229,466,N/A,N/A,2,False
556,Player,5,816,606,6.514276999086241,53.34891671281146,1,False
556,Player,120,659,402,16.968237648324912,12.445516992229724,2,False
557,Player,1,1012,558,4.968314593932322,45.85031749541507,2,False
557,Player,6,1170,690,11.919644607102432,48.724969892624976,1,False
557,Player,11,366,723,9.734790743814626,45.20393318573309,1,False
557,Player,14,400,712,11.602095578141265,48.58578054897948,2,False
557,Player,34,1298,709,12.279356857510075,41.341665783149615,2,False
557,Player,3,252,636,6.440040675510721,54.38499958718226,2,False
557,Player,13,1750,646,N/A,N/A,2,False
557,Player,156,1131,526,8.844415679400978,8.24910570989317,2,False
557,Player,8,578,484,9.771424967762401,43.22010344372863,2,False
557,Player,22,1610,614,N/A,N/A,1,False
557,Player,15,537,514,10.420826312240646,52.81344083883603,1,False
557,Player,19,970,609,2.0240448278518763,21.7227624400791,1,False
557,Player,132,226,496,N/A,N/A,1,False
557,Player,142,564,401,17.7984449630691,24.480026803872427,1,False
557,Player,227,1379,489,N/A,N/A,1,False
557,Player,7,892,516,10.469230355937215,43.07328266995228,2,False
557,Player,12,227,625,10.044060149299279,49.82590316758648,1,False
557,Player,134,1225,463,N/A,N/A,2,False
557,Player,5,816,605,6.514276999086241,53.34891671281146,1,False
557,Player,120,654,402,16.968237648324912,12.445516992229724,2,False
557,Player,213,1629,469,N/A,N/A,2,True
558,Player,1,1013,557,4.968314593932322,45.85031749541507,2,False
558,Player,6,1165,690,11.919644607102432,48.724969892624976,1,False
558,Player,11,362,723,9.734790743814626,45.20393318573309,1,False
558,Player,14,395,713,11.602095578141265,48.58578054897948,2,False
558,Player,34,1295,708,12.279356857510075,41.341665783149615,2,False
558,Player,3,251,637,6.440040675510721,54.38499958718226,2,False
558,Player,13,1747,646,N/A,N/A,2,False
558,Player,156,1134,527,8.844415679400978,8.24910570989317,2,False
558,Player,8,577,484,9.771424967762401,43.22010344372863,2,False
558,Player,22,1606,612,N/A,N/A,1,False
558,Player,15,535,515,10.420826312240646,52.81344083883603,1,False
558,Player,19,970,609,2.0240448278518763,21.7227624400791,1,False
558,Player,132,224,497,N/A,N/A,1,False
558,Player,142,560,401,17.7984449630691,24.480026803872427,1,False
558,Player,227,1381,488,N/A,N/A,1,False
558,Player,7,889,516,10.469230355937215,43.07328266995228,2,False
558,Player,12,223,625,10.044060149299279,49.82590316758648,1,False
558,Player,134,1222,462,N/A,N/A,2,False
558,Player,5,816,605,6.514276999086241,53.34891671281146,1,False
558,Player,120,650,401,16.968237648324912,12.445516992229724,2,False
558,Player,213,1625,469,N/A,N/A,2,True
559,Player,1,1014,556,4.968314593932322,45.85031749541507,2,False
559,Player,6,1160,689,11.919644607102432,48.724969892624976,1,False
559,Player,11,358,723,9.734790743814626,45.20393318573309,1,False
559,Player,14,390,712,11.602095578141265,48.58578054897948,2,False
559,Player,34,1290,706,12.279356857510075,41.341665783149615,2,False
559,Player,3,249,638,6.440040675510721,54.38499958718226,2,False
559,Player,13,1744,646,N/A,N/A,2,False
559,Player,156,1136,527,8.844415679400978,8.24910570989317,2,False
559,Player,8,575,483,9.771424967762401,43.22010344372863,2,False
559,Player,22,1603,611,N/A,N/A,1,False
559,Player,15,532,515,10.420826312240646,52.81344083883603,1,False
559,Player,19,971,610,2.0240448278518763,21.7227624400791,1,False
559,Player,132,221,497,N/A,N/A,1,False
559,Player,142,555,401,17.7984449630691,24.480026803872427,1,False
559,Player,227,1383,486,N/A,N/A,1,False
559,Player,7,887,516,10.469230355937215,43.07328266995228,2,False
559,Player,12,220,625,10.044060149299279,49.82590316758648,1,False
559,Player,134,1220,460,N/A,N/A,2,False
559,Player,5,815,605,6.514276999086241,53.34891671281146,1,False
559,Player,120,646,401,16.968237648324912,12.445516992229724,2,False
559,Player,213,1622,470,N/A,N/A,2,True
560,Player,1,1014,556,5.315619001351106,46.15793433577104,2,False
560,Player,6,1156,688,11.683827361309842,49.40111730936744,1,False
560,Player,11,355,724,7.642064792952094,45.646182305695596,1,False
560,Player,14,385,713,7.535496371096005,49.02186251489939,2,False
560,Player,34,1286,706,8.753540810687742,41.84823643191627,2,False
560,Player,3,248,638,5.814751223952969,54.72150139412398,2,False
560,Player,13,1740,646,N/A,N/A,2,False
560,Player,156,1136,527,8.310747616711804,8.730051752526956,2,False
560,Player,8,573,483,9.619908185202817,43.776811093335276,2,False
560,Player,22,1599,609,N/A,N/A,1,False
560,Player,15,530,516,9.097673892615019,53.33992659651051,1,False
560,Player,19,973,609,4.577230685261586,21.987648475105814,1,False
560,Player,132,218,494,N/A,N/A,1,False
560,Player,142,549,401,14.559867377881762,25.322611721573917,1,False
560,Player,227,1385,485,N/A,N/A,1,False
560,Player,7,884,516,7.4997478010179695,43.507295852881555,2,False
560,Player,12,217,627,N/A,N/A,1,False
560,Player,134,1217,460,N/A,N/A,2,False
560,Player,5,813,606,8.362199678747963,53.832840305331594,1,False
560,Player,120,641,402,15.561955500081865,13.346093120706684,2,False
560,Player,213,1619,470,N/A,N/A,2,True
561,Player,1,1013,557,5.315619001351106,46.15793433577104,2,False
561,Player,6,1150,688,11.683827361309842,49.40111730936744,1,False
561,Player,11,351,724,7.642064792952094,45.646182305695596,1,False
561,Player,14,380,714,7.535496371096005,49.02186251489939,2,False
561,Player,34,1282,705,8.753540810687742,41.84823643191627,2,False
561,Player,3,246,639,5.814751223952969,54.72150139412398,2,False
561,Player,13,1736,647,N/A,N/A,2,False
561,Player,156,1137,527,8.310747616711804,8.730051752526956,2,False
561,Player,8,570,483,9.619908185202817,43.776811093335276,2,False
561,Player,22,1596,609,N/A,N/A,1,False
561,Player,19,973,609,4.577230685261586,21.987648475105814,1,False
561,Player,132,214,495,N/A,N/A,1,False
561,Player,142,544,401,14.559867377881762,25.322611721573917,1,False
561,Player,227,1389,485,N/A,N/A,1,False
561,Player,7,882,516,7.4997478010179695,43.507295852881555,2,False
561,Player,12,214,627,N/A,N/A,1,False
561,Player,134,1214,459,N/A,N/A,2,False
561,Player,5,811,608,8.362199678747963,53.832840305331594,1,False
561,Player,120,636,402,15.561955500081865,13.346093120706684,2,False
561,Player,213,1617,474,N/A,N/A,2,True
562,Player,1,1012,557,5.315619001351106,46.15793433577104,2,False
562,Player,6,1145,688,11.683827361309842,49.40111730936744,1,False
562,Player,11,347,723,7.642064792952094,45.646182305695596,1,False
562,Player,14,377,715,7.535496371096005,49.02186251489939,2,False
562,Player,34,1277,705,8.753540810687742,41.84823643191627,2,False
562,Player,3,243,639,5.814751223952969,54.72150139412398,2,False
562,Player,13,1732,647,N/A,N/A,2,False
562,Player,156,1137,527,8.310747616711804,8.730051752526956,2,False
562,Player,8,567,483,9.619908185202817,43.776811093335276,2,False
562,Player,22,1592,608,N/A,N/A,1,False
562,Player,19,974,609,4.577230685261586,21.987648475105814,1,False
562,Player,132,212,496,N/A,N/A,1,False
562,Player,142,538,401,14.559867377881762,25.322611721573917,1,False
562,Player,227,1392,485,N/A,N/A,1,False
562,Player,7,880,517,7.4997478010179695,43.507295852881555,2,False
562,Player,12,212,628,N/A,N/A,1,False
562,Player,134,1211,459,N/A,N/A,2,False
562,Player,5,807,608,8.362199678747963,53.832840305331594,1,False
562,Player,120,633,401,15.561955500081865,13.346093120706684,2,False
562,Player,213,1615,479,N/A,N/A,2,True
562,Player,15,525,518,9.097673892615019,53.33992659651051,1,False
563,Player,1,1012,557,5.315619001351106,46.15793433577104,2,False
563,Player,6,1139,688,11.683827361309842,49.40111730936744,1,False
563,Player,11,344,724,7.642064792952094,45.646182305695596,1,False
563,Player,14,374,715,7.535496371096005,49.02186251489939,2,False
563,Player,34,1273,705,8.753540810687742,41.84823643191627,2,False
563,Player,3,242,640,5.814751223952969,54.72150139412398,2,False
563,Player,13,1728,647,N/A,N/A,2,False
563,Player,156,1138,529,8.310747616711804,8.730051752526956,2,False
563,Player,8,564,482,9.619908185202817,43.776811093335276,2,False
563,Player,22,1588,608,N/A,N/A,1,False
563,Player,19,974,608,4.577230685261586,21.987648475105814,1,False
563,Player,132,209,498,N/A,N/A,1,False
563,Player,142,534,402,14.559867377881762,25.322611721573917,1,False
563,Player,227,1394,484,N/A,N/A,1,False
563,Player,7,878,517,7.4997478010179695,43.507295852881555,2,False
563,Player,12,208,629,N/A,N/A,1,False
563,Player,134,1208,457,N/A,N/A,2,False
563,Player,5,804,608,8.362199678747963,53.832840305331594,1,False
563,Player,120,629,400,15.561955500081865,13.346093120706684,2,False
563,Player,213,1612,481,N/A,N/A,2,True
563,Player,15,522,518,9.097673892615019,53.33992659651051,1,False
564,Player,1,1012,559,5.315619001351106,46.15793433577104,2,False
564,Player,6,1133,686,11.683827361309842,49.40111730936744,1,False
564,Player,11,340,724,7.642064792952094,45.646182305695596,1,False
564,Player,14,370,716,7.535496371096005,49.02186251489939,2,False
564,Player,34,1270,704,8.753540810687742,41.84823643191627,2,False
564,Player,3,240,640,5.814751223952969,54.72150139412398,2,False
564,Player,13,1723,646,N/A,N/A,2,False
564,Player,156,1143,530,8.310747616711804,8.730051752526956,2,False
564,Player,8,561,482,9.619908185202817,43.776811093335276,2,False
564,Player,22,1584,607,N/A,N/A,1,False
564,Player,19,976,607,4.577230685261586,21.987648475105814,1,False
564,Player,132,206,499,N/A,N/A,1,False
564,Player,142,529,401,14.559867377881762,25.322611721573917,1,False
564,Player,227,1395,484,N/A,N/A,1,False
564,Player,7,875,518,7.4997478010179695,43.507295852881555,2,False
564,Player,12,207,630,N/A,N/A,1,False
564,Player,134,1206,456,N/A,N/A,2,False
564,Player,5,800,608,8.362199678747963,53.832840305331594,1,False
564,Player,213,1608,480,N/A,N/A,2,True
564,Player,15,520,519,9.097673892615019,53.33992659651051,1,False
565,Player,1,1011,559,8.815621162613258,46.66809759749634,2,False
565,Player,6,1127,686,1.2916721081258253,49.47586685266176,1,False
565,Player,11,336,724,1.0710517190676674,45.708164465363865,1,False
565,Player,14,366,715,4.305987360403673,49.271051598256086,2,False
565,Player,34,1266,703,7.565531893877833,42.28605656466383,2,False
565,Player,3,237,641,3.0172705887572,54.89611196060299,2,False
565,Player,13,1718,646,N/A,N/A,2,False
565,Player,156,1146,532,10.731302401554135,9.351076197061339,2,False
565,Player,8,559,481,6.475162091800718,44.15153112179596,2,False
565,Player,22,1580,607,N/A,N/A,1,False
565,Player,19,977,606,8.985692509763542,22.507653828680095,1,False
565,Player,132,204,501,N/A,N/A,1,False
565,Player,142,524,401,5.935026944331773,25.666073929000525,1,False
565,Player,227,1398,483,N/A,N/A,1,False
565,Player,7,872,518,3.171400598520649,43.69082598011076,2,False
565,Player,12,206,632,N/A,N/A,1,False
565,Player,5,797,609,1.2475930136520126,53.905038975103125,1,False
565,Player,213,1605,479,N/A,N/A,2,True
565,Player,15,517,520,3.7915289509403345,53.55934378117141,1,False
565,Player,120,620,399,0.8884854367046315,13.397510101997462,2,False
566,Player,1,1011,558,8.815621162613258,46.66809759749634,2,False
566,Player,6,1123,685,1.2916721081258253,49.47586685266176,1,False
566,Player,11,332,724,1.0710517190676674,45.708164465363865,1,False
566,Player,14,361,716,4.305987360403673,49.271051598256086,2,False
566,Player,34,1262,701,7.565531893877833,42.28605656466383,2,False
566,Player,3,233,640,3.0172705887572,54.89611196060299,2,False
566,Player,13,1712,646,N/A,N/A,2,False
566,Player,156,1148,533,10.731302401554135,9.351076197061339,2,False
566,Player,8,558,481,6.475162091800718,44.15153112179596,2,False
566,Player,22,1576,607,N/A,N/A,1,False
566,Player,19,977,606,8.985692509763542,22.507653828680095,1,False
566,Player,132,200,501,N/A,N/A,1,False
566,Player,142,519,401,5.935026944331773,25.666073929000525,1,False
566,Player,227,1401,484,N/A,N/A,1,False
566,Player,7,869,519,3.171400598520649,43.69082598011076,2,False
566,Player,12,204,632,N/A,N/A,1,False
566,Player,5,793,608,1.2475930136520126,53.905038975103125,1,False
566,Player,213,1600,477,N/A,N/A,2,True
566,Player,15,515,520,3.7915289509403345,53.55934378117141,1,False
566,Player,120,616,399,0.8884854367046315,13.397510101997462,2,False
567,Player,1,1011,557,8.815621162613258,46.66809759749634,2,False
567,Player,6,1118,685,1.2916721081258253,49.47586685266176,1,False
567,Player,11,329,724,1.0710517190676674,45.708164465363865,1,False
567,Player,14,359,716,4.305987360403673,49.271051598256086,2,False
567,Player,34,1258,699,7.565531893877833,42.28605656466383,2,False
567,Player,3,230,640,3.0172705887572,54.89611196060299,2,False
567,Player,13,1706,645,N/A,N/A,2,False
567,Player,156,1149,534,10.731302401554135,9.351076197061339,2,False
567,Player,8,557,481,6.475162091800718,44.15153112179596,2,False
567,Player,22,1573,607,N/A,N/A,1,False
567,Player,19,979,606,8.985692509763542,22.507653828680095,1,False
567,Player,132,197,500,N/A,N/A,1,False
567,Player,142,515,402,5.935026944331773,25.666073929000525,1,False
567,Player,227,1403,484,N/A,N/A,1,False
567,Player,7,866,519,3.171400598520649,43.69082598011076,2,False
567,Player,12,200,631,N/A,N/A,1,False
567,Player,5,788,608,1.2475930136520126,53.905038975103125,1,False
567,Player,213,1595,477,N/A,N/A,2,True
567,Player,15,513,520,3.7915289509403345,53.55934378117141,1,False
567,Player,120,613,399,0.8884854367046315,13.397510101997462,2,False
567,Player,134,1197,454,N/A,N/A,2,False
568,Player,1,1013,557,8.815621162613258,46.66809759749634,2,False
568,Player,6,1114,685,1.2916721081258253,49.47586685266176,1,False
568,Player,11,326,724,1.0710517190676674,45.708164465363865,1,False
568,Player,14,358,717,4.305987360403673,49.271051598256086,2,False
568,Player,34,1255,698,7.565531893877833,42.28605656466383,2,False
568,Player,3,227,640,3.0172705887572,54.89611196060299,2,False
568,Player,13,1698,645,N/A,N/A,2,False
568,Player,8,556,482,6.475162091800718,44.15153112179596,2,False
568,Player,22,1569,606,N/A,N/A,1,False
568,Player,19,980,605,8.985692509763542,22.507653828680095,1,False
568,Player,132,195,500,N/A,N/A,1,False
568,Player,142,511,402,5.935026944331773,25.666073929000525,1,False
568,Player,227,1406,484,N/A,N/A,1,False
568,Player,12,198,632,N/A,N/A,1,False
568,Player,5,784,609,1.2475930136520126,53.905038975103125,1,False
568,Player,213,1591,477,N/A,N/A,2,True
568,Player,15,512,520,3.7915289509403345,53.55934378117141,1,False
568,Player,120,609,399,0.8884854367046315,13.397510101997462,2,False
568,Player,134,1195,454,N/A,N/A,2,False
569,Player,1,1015,558,8.815621162613258,46.66809759749634,2,False
569,Player,6,1110,686,1.2916721081258253,49.47586685266176,1,False
569,Player,11,324,724,1.0710517190676674,45.708164465363865,1,False
569,Player,14,356,718,4.305987360403673,49.271051598256086,2,False
569,Player,34,1251,696,7.565531893877833,42.28605656466383,2,False
569,Player,3,227,641,3.0172705887572,54.89611196060299,2,False
569,Player,13,1690,644,N/A,N/A,2,False
569,Player,8,555,481,6.475162091800718,44.15153112179596,2,False
569,Player,22,1565,606,N/A,N/A,1,False
569,Player,19,982,606,8.985692509763542,22.507653828680095,1,False
569,Player,132,193,501,N/A,N/A,1,False
569,Player,142,507,402,5.935026944331773,25.666073929000525,1,False
569,Player,227,1411,484,N/A,N/A,1,False
569,Player,12,197,633,N/A,N/A,1,False
569,Player,5,780,609,1.2475930136520126,53.905038975103125,1,False
569,Player,213,1587,476,N/A,N/A,2,True
569,Player,15,511,520,3.7915289509403345,53.55934378117141,1,False
569,Player,120,606,399,0.8884854367046315,13.397510101997462,2,False
569,Player,134,1193,453,N/A,N/A,2,False
569,Player,7,861,519,3.171400598520649,43.69082598011076,2,False
569,Player,156,1153,533,10.731302401554135,9.351076197061339,2,False
570,Player,1,1016,558,3.5097110988801177,46.871205878681536,2,False
570,Player,6,1107,685,6.358784814956849,49.8438520850088,1,False
570,Player,11,322,724,3.185478210889539,45.892509269234786,1,False
570,Player,14,354,718,3.2194626223593397,49.45736309260558,2,False
570,Player,34,1247,696,6.500688280423927,42.66225380311429,2,False
570,Player,3,226,642,0.35190712501204907,54.91647695626341,2,False
570,Player,13,1683,644,N/A,N/A,2,False
570,Player,8,555,482,2.449702307793768,44.293296301645135,2,False
570,Player,22,1562,605,N/A,N/A,1,False
570,Player,19,984,606,3.763909371295683,22.725472658037482,1,False
570,Player,142,503,403,7.819319550006455,26.118580847403678,1,False
570,Player,227,1414,484,N/A,N/A,1,False
570,Player,12,195,633,N/A,N/A,1,False
570,Player,5,777,609,7.356571783559913,54.33076650887395,1,False
570,Player,213,1583,476,N/A,N/A,2,False
570,Player,15,509,520,12.10301005198719,54.25974945547622,1,False
570,Player,120,603,399,5.9286004443483105,13.740600405489841,2,False
570,Player,134,1190,453,N/A,N/A,2,False
570,Player,7,860,519,3.375312563231637,43.88615656826074,2,False
570,Player,156,1155,532,9.51184009837242,9.90152990645789,2,False
571,Player,1,1016,558,3.5097110988801177,46.871205878681536,2,False
571,Player,6,1103,686,6.358784814956849,49.8438520850088,1,False
571,Player,11,319,725,3.185478210889539,45.892509269234786,1,False
571,Player,14,352,718,3.2194626223593397,49.45736309260558,2,False
571,Player,34,1243,696,6.500688280423927,42.66225380311429,2,False
571,Player,3,225,642,0.35190712501204907,54.91647695626341,2,False
571,Player,13,1678,644,N/A,N/A,2,False
571,Player,8,554,482,2.449702307793768,44.293296301645135,2,False
571,Player,22,1558,604,N/A,N/A,1,False
571,Player,19,985,607,3.763909371295683,22.725472658037482,1,False
571,Player,142,500,403,7.819319550006455,26.118580847403678,1,False
571,Player,227,1417,484,N/A,N/A,1,True
571,Player,12,193,633,N/A,N/A,1,False
571,Player,5,774,609,7.356571783559913,54.33076650887395,1,False
571,Player,213,1580,476,N/A,N/A,2,False
571,Player,15,507,521,12.10301005198719,54.25974945547622,1,False
571,Player,120,600,400,5.9286004443483105,13.740600405489841,2,False
571,Player,134,1187,452,N/A,N/A,2,False
571,Player,7,858,519,3.375312563231637,43.88615656826074,2,False
